(12, 32) (0, 1) (0, 30) 
(1, 27) (0, 1) (0, 25) 
(1, 27) (0, 1) (0, 26) 
(1, 27) (0, 1) (0, 27) 
(1, 27) (0, 1) (0, 28) 
(1, 27) (0, 1) (0, 29) 
(1, 27) (0, 1) (0, 30) 
(1, 28) (0, 1) (8, 30) 
(1, 28) (0, 1) (7, 28) 
(1, 28) (0, 1) (7, 29) 
(1, 28) (0, 1) (7, 30) 
(1, 28) (0, 1) (6, 25) 
(1, 28) (0, 1) (6, 26) 
(1, 28) (0, 1) (6, 27) 
(1, 28) (0, 1) (6, 28) 
(1, 28) (0, 1) (6, 29) 
(1, 28) (0, 1) (6, 30) 
(1, 28) (0, 1) (5, 25) 
(1, 28) (0, 1) (5, 26) 
(1, 28) (0, 1) (5, 27) 
(1, 28) (0, 1) (5, 28) 
(1, 28) (0, 1) (5, 29) 
(1, 28) (0, 1) (5, 30) 
(1, 28) (0, 1) (4, 25) 
(1, 28) (0, 1) (4, 26) 
(1, 28) (0, 1) (4, 27) 
(1, 28) (0, 1) (4, 28) 
(1, 28) (0, 1) (4, 29) 
(1, 28) (0, 1) (4, 30) 
(1, 28) (0, 1) (3, 24) 
(1, 28) (0, 1) (3, 25) 
(1, 28) (0, 1) (3, 26) 
(1, 28) (0, 1) (3, 27) 
(1, 28) (0, 1) (3, 28) 
(1, 28) (0, 1) (3, 29) 
(1, 28) (0, 1) (3, 30) 
(1, 28) (0, 1) (2, 24) 
(1, 28) (0, 1) (2, 25) 
(1, 28) (0, 1) (2, 26) 
(1, 28) (0, 1) (2, 27) 
(1, 28) (0, 1) (2, 28) 
(1, 28) (0, 1) (2, 29) 
(1, 28) (0, 1) (2, 30) 
(1, 28) (0, 1) (1, 24) 
(1, 28) (0, 1) (1, 25) 
(1, 28) (0, 1) (1, 26) 
(1, 28) (0, 1) (1, 27) 
(1, 28) (0, 1) (1, 28) 
(1, 28) (0, 1) (1, 29) 
(1, 28) (0, 1) (1, 30) 
(1, 28) (0, 1) (0, 23) 
(1, 28) (0, 1) (0, 24) 
(1, 28) (0, 1) (0, 25) 
(1, 28) (0, 1) (0, 26) 
(1, 28) (0, 1) (0, 27) 
(1, 28) (0, 1) (0, 28) 
(1, 28) (0, 1) (0, 29) 
(1, 28) (0, 1) (0, 30) 
(1, 29) (0, 1) (8, 28) 
(1, 29) (0, 1) (8, 29) 
(1, 29) (0, 1) (8, 30) 
(1, 29) (0, 1) (7, 26) 
(1, 29) (0, 1) (7, 27) 
(1, 29) (0, 1) (7, 28) 
(1, 29) (0, 1) (7, 29) 
(1, 29) (0, 1) (7, 30) 
(1, 29) (0, 1) (6, 25) 
(1, 29) (0, 1) (6, 26) 
(1, 29) (0, 1) (6, 27) 
(1, 29) (0, 1) (6, 28) 
(1, 29) (0, 1) (6, 29) 
(1, 29) (0, 1) (6, 30) 
(1, 29) (0, 1) (5, 25) 
(1, 29) (0, 1) (5, 26) 
(1, 29) (0, 1) (5, 27) 
(1, 29) (0, 1) (5, 28) 
(1, 29) (0, 1) (5, 29) 
(1, 29) (0, 1) (5, 30) 
(1, 29) (0, 1) (4, 24) 
(1, 29) (0, 1) (4, 25) 
(1, 29) (0, 1) (4, 26) 
(1, 29) (0, 1) (4, 27) 
(1, 29) (0, 1) (4, 28) 
(1, 29) (0, 1) (4, 29) 
(1, 29) (0, 1) (4, 30) 
(1, 29) (0, 1) (3, 24) 
(1, 29) (0, 1) (3, 25) 
(1, 29) (0, 1) (3, 26) 
(1, 29) (0, 1) (3, 27) 
(1, 29) (0, 1) (3, 28) 
(1, 29) (0, 1) (3, 29) 
(1, 29) (0, 1) (3, 30) 
(1, 29) (0, 1) (2, 24) 
(1, 29) (0, 1) (2, 25) 
(1, 29) (0, 1) (2, 26) 
(1, 29) (0, 1) (2, 27) 
(1, 29) (0, 1) (2, 28) 
(1, 29) (0, 1) (2, 29) 
(1, 29) (0, 1) (2, 30) 
(1, 29) (0, 1) (1, 23) 
(1, 29) (0, 1) (1, 24) 
(1, 29) (0, 1) (1, 25) 
(1, 29) (0, 1) (1, 26) 
(1, 29) (0, 1) (1, 27) 
(1, 29) (0, 1) (1, 28) 
(1, 29) (0, 1) (1, 29) 
(1, 29) (0, 1) (1, 30) 
(1, 29) (0, 1) (0, 23) 
(1, 29) (0, 1) (0, 24) 
(1, 29) (0, 1) (0, 25) 
(1, 29) (0, 1) (0, 26) 
(1, 29) (0, 1) (0, 27) 
(1, 29) (0, 1) (0, 28) 
(1, 29) (0, 1) (0, 29) 
(1, 29) (0, 1) (0, 30) 
(1, 30) (0, 1) (9, 30) 
(1, 30) (0, 1) (8, 28) 
(1, 30) (0, 1) (8, 29) 
(1, 30) (0, 1) (8, 30) 
(1, 30) (0, 1) (7, 26) 
(1, 30) (0, 1) (7, 27) 
(1, 30) (0, 1) (7, 28) 
(1, 30) (0, 1) (7, 29) 
(1, 30) (0, 1) (7, 30) 
(1, 30) (0, 1) (6, 25) 
(1, 30) (0, 1) (6, 26) 
(1, 30) (0, 1) (6, 27) 
(1, 30) (0, 1) (6, 28) 
(1, 30) (0, 1) (6, 29) 
(1, 30) (0, 1) (6, 30) 
(1, 30) (0, 1) (5, 24) 
(1, 30) (0, 1) (5, 25) 
(1, 30) (0, 1) (5, 26) 
(1, 30) (0, 1) (5, 27) 
(1, 30) (0, 1) (5, 28) 
(1, 30) (0, 1) (5, 29) 
(1, 30) (0, 1) (5, 30) 
(1, 30) (0, 1) (4, 24) 
(1, 30) (0, 1) (4, 25) 
(1, 30) (0, 1) (4, 26) 
(1, 30) (0, 1) (4, 27) 
(1, 30) (0, 1) (4, 28) 
(1, 30) (0, 1) (4, 29) 
(1, 30) (0, 1) (4, 30) 
(1, 30) (0, 1) (3, 24) 
(1, 30) (0, 1) (3, 25) 
(1, 30) (0, 1) (3, 26) 
(1, 30) (0, 1) (3, 27) 
(1, 30) (0, 1) (3, 28) 
(1, 30) (0, 1) (3, 29) 
(1, 30) (0, 1) (3, 30) 
(1, 30) (0, 1) (2, 23) 
(1, 30) (0, 1) (2, 24) 
(1, 30) (0, 1) (2, 25) 
(1, 30) (0, 1) (2, 26) 
(1, 30) (0, 1) (2, 27) 
(1, 30) (0, 1) (2, 28) 
(1, 30) (0, 1) (2, 29) 
(1, 30) (0, 1) (2, 30) 
(1, 30) (0, 1) (1, 23) 
(1, 30) (0, 1) (1, 24) 
(1, 30) (0, 1) (1, 25) 
(1, 30) (0, 1) (1, 26) 
(1, 30) (0, 1) (1, 27) 
(1, 30) (0, 1) (1, 28) 
(1, 30) (0, 1) (1, 29) 
(1, 30) (0, 1) (1, 30) 
(1, 30) (0, 1) (0, 23) 
(1, 30) (0, 1) (0, 24) 
(1, 30) (0, 1) (0, 25) 
(1, 30) (0, 1) (0, 26) 
(1, 30) (0, 1) (0, 27) 
(1, 30) (0, 1) (0, 28) 
(1, 30) (0, 1) (0, 29) 
(1, 30) (0, 1) (0, 30) 
(1, 31) (0, 1) (9, 30) 
(1, 31) (0, 1) (8, 27) 
(1, 31) (0, 1) (8, 28) 
(1, 31) (0, 1) (8, 29) 
(1, 31) (0, 1) (8, 30) 
(1, 31) (0, 1) (7, 26) 
(1, 31) (0, 1) (7, 27) 
(1, 31) (0, 1) (7, 28) 
(1, 31) (0, 1) (7, 29) 
(1, 31) (0, 1) (7, 30) 
(1, 31) (0, 1) (6, 24) 
(1, 31) (0, 1) (6, 25) 
(1, 31) (0, 1) (6, 26) 
(1, 31) (0, 1) (6, 27) 
(1, 31) (0, 1) (6, 28) 
(1, 31) (0, 1) (6, 29) 
(1, 31) (0, 1) (6, 30) 
(1, 31) (0, 1) (5, 24) 
(1, 31) (0, 1) (5, 25) 
(1, 31) (0, 1) (5, 26) 
(1, 31) (0, 1) (5, 27) 
(1, 31) (0, 1) (5, 28) 
(1, 31) (0, 1) (5, 29) 
(1, 31) (0, 1) (5, 30) 
(1, 31) (0, 1) (4, 24) 
(1, 31) (0, 1) (4, 25) 
(1, 31) (0, 1) (4, 26) 
(1, 31) (0, 1) (4, 27) 
(1, 31) (0, 1) (4, 28) 
(1, 31) (0, 1) (4, 29) 
(1, 31) (0, 1) (4, 30) 
(1, 31) (0, 1) (3, 23) 
(1, 31) (0, 1) (3, 24) 
(1, 31) (0, 1) (3, 25) 
(1, 31) (0, 1) (3, 26) 
(1, 31) (0, 1) (3, 27) 
(1, 31) (0, 1) (3, 28) 
(1, 31) (0, 1) (3, 29) 
(1, 31) (0, 1) (3, 30) 
(1, 31) (0, 1) (2, 23) 
(1, 31) (0, 1) (2, 24) 
(1, 31) (0, 1) (2, 25) 
(1, 31) (0, 1) (2, 26) 
(1, 31) (0, 1) (2, 27) 
(1, 31) (0, 1) (2, 28) 
(1, 31) (0, 1) (2, 29) 
(1, 31) (0, 1) (2, 30) 
(1, 31) (0, 1) (1, 23) 
(1, 31) (0, 1) (1, 24) 
(1, 31) (0, 1) (1, 25) 
(1, 31) (0, 1) (1, 26) 
(1, 31) (0, 1) (1, 27) 
(1, 31) (0, 1) (1, 28) 
(1, 31) (0, 1) (1, 29) 
(1, 31) (0, 1) (1, 30) 
(1, 31) (0, 1) (0, 23) 
(1, 31) (0, 1) (0, 24) 
(1, 31) (0, 1) (0, 25) 
(1, 31) (0, 1) (0, 26) 
(1, 31) (0, 1) (0, 27) 
(1, 31) (0, 1) (0, 28) 
(1, 31) (0, 1) (0, 29) 
(1, 31) (0, 1) (0, 30) 
(1, 32) (0, 1) (10, 30) 
(1, 32) (0, 1) (9, 29) 
(1, 32) (0, 1) (9, 30) 
(1, 32) (0, 1) (8, 26) 
(1, 32) (0, 1) (8, 27) 
(1, 32) (0, 1) (8, 28) 
(1, 32) (0, 1) (8, 29) 
(1, 32) (0, 1) (8, 30) 
(1, 32) (0, 1) (7, 26) 
(1, 32) (0, 1) (7, 27) 
(1, 32) (0, 1) (7, 28) 
(1, 32) (0, 1) (7, 29) 
(1, 32) (0, 1) (7, 30) 
(1, 32) (0, 1) (6, 24) 
(1, 32) (0, 1) (6, 25) 
(1, 32) (0, 1) (6, 26) 
(1, 32) (0, 1) (6, 27) 
(1, 32) (0, 1) (6, 28) 
(1, 32) (0, 1) (6, 29) 
(1, 32) (0, 1) (6, 30) 
(1, 32) (0, 1) (5, 24) 
(1, 32) (0, 1) (5, 25) 
(1, 32) (0, 1) (5, 26) 
(1, 32) (0, 1) (5, 27) 
(1, 32) (0, 1) (5, 28) 
(1, 32) (0, 1) (5, 29) 
(1, 32) (0, 1) (5, 30) 
(1, 32) (0, 1) (4, 24) 
(1, 32) (0, 1) (4, 25) 
(1, 32) (0, 1) (4, 26) 
(1, 32) (0, 1) (4, 27) 
(1, 32) (0, 1) (4, 28) 
(1, 32) (0, 1) (4, 29) 
(1, 32) (0, 1) (4, 30) 
(1, 32) (0, 1) (3, 23) 
(1, 32) (0, 1) (3, 24) 
(1, 32) (0, 1) (3, 25) 
(1, 32) (0, 1) (3, 26) 
(1, 32) (0, 1) (3, 27) 
(1, 32) (0, 1) (3, 28) 
(1, 32) (0, 1) (3, 29) 
(1, 32) (0, 1) (3, 30) 
(1, 32) (0, 1) (2, 23) 
(1, 32) (0, 1) (2, 24) 
(1, 32) (0, 1) (2, 25) 
(1, 32) (0, 1) (2, 26) 
(1, 32) (0, 1) (2, 27) 
(1, 32) (0, 1) (2, 28) 
(1, 32) (0, 1) (2, 29) 
(1, 32) (0, 1) (2, 30) 
(1, 32) (0, 1) (1, 23) 
(1, 32) (0, 1) (1, 24) 
(1, 32) (0, 1) (1, 25) 
(1, 32) (0, 1) (1, 26) 
(1, 32) (0, 1) (1, 27) 
(1, 32) (0, 1) (1, 28) 
(1, 32) (0, 1) (1, 29) 
(1, 32) (0, 1) (1, 30) 
(1, 32) (0, 1) (0, 22) 
(1, 32) (0, 1) (0, 23) 
(1, 32) (0, 1) (0, 24) 
(1, 32) (0, 1) (0, 25) 
(1, 32) (0, 1) (0, 26) 
(1, 32) (0, 1) (0, 27) 
(1, 32) (0, 1) (0, 28) 
(1, 32) (0, 1) (0, 29) 
(1, 32) (0, 1) (0, 30) 
(1, 33) (0, 1) (10, 30) 
(1, 33) (0, 1) (9, 28) 
(1, 33) (0, 1) (9, 29) 
(1, 33) (0, 1) (9, 30) 
(1, 33) (0, 1) (8, 26) 
(1, 33) (0, 1) (8, 27) 
(1, 33) (0, 1) (8, 28) 
(1, 33) (0, 1) (8, 29) 
(1, 33) (0, 1) (8, 30) 
(1, 33) (0, 1) (7, 25) 
(1, 33) (0, 1) (7, 26) 
(1, 33) (0, 1) (7, 27) 
(1, 33) (0, 1) (7, 28) 
(1, 33) (0, 1) (7, 29) 
(1, 33) (0, 1) (7, 30) 
(1, 33) (0, 1) (6, 24) 
(1, 33) (0, 1) (6, 25) 
(1, 33) (0, 1) (6, 26) 
(1, 33) (0, 1) (6, 27) 
(1, 33) (0, 1) (6, 28) 
(1, 33) (0, 1) (6, 29) 
(1, 33) (0, 1) (6, 30) 
(1, 33) (0, 1) (5, 24) 
(1, 33) (0, 1) (5, 25) 
(1, 33) (0, 1) (5, 26) 
(1, 33) (0, 1) (5, 27) 
(1, 33) (0, 1) (5, 28) 
(1, 33) (0, 1) (5, 29) 
(1, 33) (0, 1) (5, 30) 
(1, 33) (0, 1) (4, 23) 
(1, 33) (0, 1) (4, 24) 
(1, 33) (0, 1) (4, 25) 
(1, 33) (0, 1) (4, 26) 
(1, 33) (0, 1) (4, 27) 
(1, 33) (0, 1) (4, 28) 
(1, 33) (0, 1) (4, 29) 
(1, 33) (0, 1) (4, 30) 
(1, 33) (0, 1) (3, 23) 
(1, 33) (0, 1) (3, 24) 
(1, 33) (0, 1) (3, 25) 
(1, 33) (0, 1) (3, 26) 
(1, 33) (0, 1) (3, 27) 
(1, 33) (0, 1) (3, 28) 
(1, 33) (0, 1) (3, 29) 
(1, 33) (0, 1) (3, 30) 
(1, 33) (0, 1) (2, 23) 
(1, 33) (0, 1) (2, 24) 
(1, 33) (0, 1) (2, 25) 
(1, 33) (0, 1) (2, 26) 
(1, 33) (0, 1) (2, 27) 
(1, 33) (0, 1) (2, 28) 
(1, 33) (0, 1) (2, 29) 
(1, 33) (0, 1) (2, 30) 
(1, 33) (0, 1) (1, 23) 
(1, 33) (0, 1) (1, 24) 
(1, 33) (0, 1) (1, 25) 
(1, 33) (0, 1) (1, 26) 
(1, 33) (0, 1) (1, 27) 
(1, 33) (0, 1) (1, 28) 
(1, 33) (0, 1) (1, 29) 
(1, 33) (0, 1) (1, 30) 
(1, 33) (0, 1) (0, 22) 
(1, 33) (0, 1) (0, 23) 
(1, 33) (0, 1) (0, 24) 
(1, 33) (0, 1) (0, 25) 
(1, 33) (0, 1) (0, 26) 
(1, 33) (0, 1) (0, 27) 
(1, 33) (0, 1) (0, 28) 
(1, 33) (0, 1) (0, 29) 
(1, 33) (0, 1) (0, 30) 
(0, 23) (0, 1) (3, 30) 
(0, 23) (0, 1) (2, 29) 
(0, 23) (0, 1) (2, 30) 
(0, 23) (0, 1) (1, 28) 
(0, 23) (0, 1) (1, 29) 
(0, 23) (0, 1) (1, 30) 
(0, 23) (0, 1) (0, 27) 
(0, 23) (0, 1) (0, 28) 
(0, 23) (0, 1) (0, 29) 
(0, 23) (0, 1) (0, 30) 
(0, 24) (0, 1) (4, 30) 
(0, 24) (0, 1) (3, 28) 
(0, 24) (0, 1) (3, 29) 
(0, 24) (0, 1) (3, 30) 
(0, 24) (0, 1) (2, 28) 
(0, 24) (0, 1) (2, 29) 
(0, 24) (0, 1) (2, 30) 
(0, 24) (0, 1) (1, 27) 
(0, 24) (0, 1) (1, 28) 
(0, 24) (0, 1) (1, 29) 
(0, 24) (0, 1) (1, 30) 
(0, 24) (0, 1) (0, 26) 
(0, 24) (0, 1) (0, 27) 
(0, 24) (0, 1) (0, 28) 
(0, 24) (0, 1) (0, 29) 
(0, 24) (0, 1) (0, 30) 
(0, 25) (0, 1) (6, 28) 
(0, 25) (0, 1) (6, 29) 
(0, 25) (0, 1) (6, 30) 
(0, 25) (0, 1) (4, 26) 
(0, 25) (0, 1) (4, 27) 
(0, 25) (0, 1) (4, 28) 
(0, 25) (0, 1) (4, 29) 
(0, 25) (0, 1) (4, 30) 
(0, 25) (0, 1) (3, 26) 
(0, 25) (0, 1) (3, 27) 
(0, 25) (0, 1) (3, 28) 
(0, 25) (0, 1) (3, 29) 
(0, 25) (0, 1) (3, 30) 
(0, 25) (0, 1) (2, 26) 
(0, 25) (0, 1) (2, 27) 
(0, 25) (0, 1) (2, 28) 
(0, 25) (0, 1) (2, 29) 
(0, 25) (0, 1) (2, 30) 
(0, 25) (0, 1) (1, 25) 
(0, 25) (0, 1) (1, 26) 
(0, 25) (0, 1) (1, 27) 
(0, 25) (0, 1) (1, 28) 
(0, 25) (0, 1) (1, 29) 
(0, 25) (0, 1) (1, 30) 
(0, 25) (0, 1) (0, 25) 
(0, 25) (0, 1) (0, 26) 
(0, 25) (0, 1) (0, 27) 
(0, 25) (0, 1) (0, 28) 
(0, 25) (0, 1) (0, 29) 
(0, 25) (0, 1) (0, 30) 
(0, 26) (0, 1) (7, 30) 
(0, 26) (0, 1) (6, 26) 
(0, 26) (0, 1) (6, 27) 
(0, 26) (0, 1) (6, 28) 
(0, 26) (0, 1) (6, 29) 
(0, 26) (0, 1) (6, 30) 
(0, 26) (0, 1) (4, 26) 
(0, 26) (0, 1) (4, 27) 
(0, 26) (0, 1) (4, 28) 
(0, 26) (0, 1) (4, 29) 
(0, 26) (0, 1) (4, 30) 
(0, 26) (0, 1) (3, 25) 
(0, 26) (0, 1) (3, 26) 
(0, 26) (0, 1) (3, 27) 
(0, 26) (0, 1) (3, 28) 
(0, 26) (0, 1) (3, 29) 
(0, 26) (0, 1) (3, 30) 
(0, 26) (0, 1) (2, 25) 
(0, 26) (0, 1) (2, 26) 
(0, 26) (0, 1) (2, 27) 
(0, 26) (0, 1) (2, 28) 
(0, 26) (0, 1) (2, 29) 
(0, 26) (0, 1) (2, 30) 
(0, 26) (0, 1) (1, 24) 
(0, 26) (0, 1) (1, 25) 
(0, 26) (0, 1) (1, 26) 
(0, 26) (0, 1) (1, 27) 
(0, 26) (0, 1) (1, 28) 
(0, 26) (0, 1) (1, 29) 
(0, 26) (0, 1) (1, 30) 
(0, 26) (0, 1) (0, 24) 
(0, 26) (0, 1) (0, 25) 
(0, 26) (0, 1) (0, 26) 
(0, 26) (0, 1) (0, 27) 
(0, 26) (0, 1) (0, 28) 
(0, 26) (0, 1) (0, 29) 
(0, 26) (0, 1) (0, 30) 
(0, 27) (0, 1) (8, 30) 
(0, 27) (0, 1) (7, 28) 
(0, 27) (0, 1) (7, 29) 
(0, 27) (0, 1) (7, 30) 
(0, 27) (0, 1) (6, 25) 
(0, 27) (0, 1) (6, 26) 
(0, 27) (0, 1) (6, 27) 
(0, 27) (0, 1) (6, 28) 
(0, 27) (0, 1) (6, 29) 
(0, 27) (0, 1) (6, 30) 
(0, 27) (0, 1) (4, 25) 
(0, 27) (0, 1) (4, 26) 
(0, 27) (0, 1) (4, 27) 
(0, 27) (0, 1) (4, 28) 
(0, 27) (0, 1) (4, 29) 
(0, 27) (0, 1) (4, 30) 
(0, 27) (0, 1) (3, 24) 
(0, 27) (0, 1) (3, 25) 
(0, 27) (0, 1) (3, 26) 
(0, 27) (0, 1) (3, 27) 
(0, 27) (0, 1) (3, 28) 
(0, 27) (0, 1) (3, 29) 
(0, 27) (0, 1) (3, 30) 
(0, 27) (0, 1) (2, 24) 
(0, 27) (0, 1) (2, 25) 
(0, 27) (0, 1) (2, 26) 
(0, 27) (0, 1) (2, 27) 
(0, 27) (0, 1) (2, 28) 
(0, 27) (0, 1) (2, 29) 
(0, 27) (0, 1) (2, 30) 
(0, 27) (0, 1) (1, 24) 
(0, 27) (0, 1) (1, 25) 
(0, 27) (0, 1) (1, 26) 
(0, 27) (0, 1) (1, 27) 
(0, 27) (0, 1) (1, 28) 
(0, 27) (0, 1) (1, 29) 
(0, 27) (0, 1) (1, 30) 
(0, 27) (0, 1) (0, 24) 
(0, 27) (0, 1) (0, 25) 
(0, 27) (0, 1) (0, 26) 
(0, 27) (0, 1) (0, 27) 
(0, 27) (0, 1) (0, 28) 
(0, 27) (0, 1) (0, 29) 
(0, 27) (0, 1) (0, 30) 
(0, 28) (0, 1) (8, 29) 
(0, 28) (0, 1) (8, 30) 
(0, 28) (0, 1) (7, 27) 
(0, 28) (0, 1) (7, 28) 
(0, 28) (0, 1) (7, 29) 
(0, 28) (0, 1) (7, 30) 
(0, 28) (0, 1) (6, 25) 
(0, 28) (0, 1) (6, 26) 
(0, 28) (0, 1) (6, 27) 
(0, 28) (0, 1) (6, 28) 
(0, 28) (0, 1) (6, 29) 
(0, 28) (0, 1) (6, 30) 
(0, 28) (0, 1) (5, 25) 
(0, 28) (0, 1) (5, 26) 
(0, 28) (0, 1) (5, 27) 
(0, 28) (0, 1) (5, 28) 
(0, 28) (0, 1) (5, 29) 
(0, 28) (0, 1) (5, 30) 
(0, 28) (0, 1) (4, 24) 
(0, 28) (0, 1) (4, 25) 
(0, 28) (0, 1) (4, 26) 
(0, 28) (0, 1) (4, 27) 
(0, 28) (0, 1) (4, 28) 
(0, 28) (0, 1) (4, 29) 
(0, 28) (0, 1) (4, 30) 
(0, 28) (0, 1) (3, 24) 
(0, 28) (0, 1) (3, 25) 
(0, 28) (0, 1) (3, 26) 
(0, 28) (0, 1) (3, 27) 
(0, 28) (0, 1) (3, 28) 
(0, 28) (0, 1) (3, 29) 
(0, 28) (0, 1) (3, 30) 
(0, 28) (0, 1) (2, 24) 
(0, 28) (0, 1) (2, 25) 
(0, 28) (0, 1) (2, 26) 
(0, 28) (0, 1) (2, 27) 
(0, 28) (0, 1) (2, 28) 
(0, 28) (0, 1) (2, 29) 
(0, 28) (0, 1) (2, 30) 
(0, 28) (0, 1) (1, 24) 
(0, 28) (0, 1) (1, 25) 
(0, 28) (0, 1) (1, 26) 
(0, 28) (0, 1) (1, 27) 
(0, 28) (0, 1) (1, 28) 
(0, 28) (0, 1) (1, 29) 
(0, 28) (0, 1) (1, 30) 
(0, 28) (0, 1) (0, 23) 
(0, 28) (0, 1) (0, 24) 
(0, 28) (0, 1) (0, 25) 
(0, 28) (0, 1) (0, 26) 
(0, 28) (0, 1) (0, 27) 
(0, 28) (0, 1) (0, 28) 
(0, 28) (0, 1) (0, 29) 
(0, 28) (0, 1) (0, 30) 
(0, 29) (0, 1) (9, 30) 
(0, 29) (0, 1) (8, 28) 
(0, 29) (0, 1) (8, 29) 
(0, 29) (0, 1) (8, 30) 
(0, 29) (0, 1) (7, 26) 
(0, 29) (0, 1) (7, 27) 
(0, 29) (0, 1) (7, 28) 
(0, 29) (0, 1) (7, 29) 
(0, 29) (0, 1) (7, 30) 
(0, 29) (0, 1) (6, 25) 
(0, 29) (0, 1) (6, 26) 
(0, 29) (0, 1) (6, 27) 
(0, 29) (0, 1) (6, 28) 
(0, 29) (0, 1) (6, 29) 
(0, 29) (0, 1) (6, 30) 
(0, 29) (0, 1) (5, 24) 
(0, 29) (0, 1) (5, 25) 
(0, 29) (0, 1) (5, 26) 
(0, 29) (0, 1) (5, 27) 
(0, 29) (0, 1) (5, 28) 
(0, 29) (0, 1) (5, 29) 
(0, 29) (0, 1) (5, 30) 
(0, 29) (0, 1) (4, 24) 
(0, 29) (0, 1) (4, 25) 
(0, 29) (0, 1) (4, 26) 
(0, 29) (0, 1) (4, 27) 
(0, 29) (0, 1) (4, 28) 
(0, 29) (0, 1) (4, 29) 
(0, 29) (0, 1) (4, 30) 
(0, 29) (0, 1) (3, 24) 
(0, 29) (0, 1) (3, 25) 
(0, 29) (0, 1) (3, 26) 
(0, 29) (0, 1) (3, 27) 
(0, 29) (0, 1) (3, 28) 
(0, 29) (0, 1) (3, 29) 
(0, 29) (0, 1) (3, 30) 
(0, 29) (0, 1) (2, 23) 
(0, 29) (0, 1) (2, 24) 
(0, 29) (0, 1) (2, 25) 
(0, 29) (0, 1) (2, 26) 
(0, 29) (0, 1) (2, 27) 
(0, 29) (0, 1) (2, 28) 
(0, 29) (0, 1) (2, 29) 
(0, 29) (0, 1) (2, 30) 
(0, 29) (0, 1) (1, 23) 
(0, 29) (0, 1) (1, 24) 
(0, 29) (0, 1) (1, 25) 
(0, 29) (0, 1) (1, 26) 
(0, 29) (0, 1) (1, 27) 
(0, 29) (0, 1) (1, 28) 
(0, 29) (0, 1) (1, 29) 
(0, 29) (0, 1) (1, 30) 
(0, 29) (0, 1) (0, 23) 
(0, 29) (0, 1) (0, 24) 
(0, 29) (0, 1) (0, 25) 
(0, 29) (0, 1) (0, 26) 
(0, 29) (0, 1) (0, 27) 
(0, 29) (0, 1) (0, 28) 
(0, 29) (0, 1) (0, 29) 
(0, 29) (0, 1) (0, 30) 
(0, 30) (0, 1) (9, 30) 
(0, 30) (0, 1) (8, 27) 
(0, 30) (0, 1) (8, 28) 
(0, 30) (0, 1) (8, 29) 
(0, 30) (0, 1) (8, 30) 
(0, 30) (0, 1) (7, 26) 
(0, 30) (0, 1) (7, 27) 
(0, 30) (0, 1) (7, 28) 
(0, 30) (0, 1) (7, 29) 
(0, 30) (0, 1) (7, 30) 
(0, 30) (0, 1) (6, 24) 
(0, 30) (0, 1) (6, 25) 
(0, 30) (0, 1) (6, 26) 
(0, 30) (0, 1) (6, 27) 
(0, 30) (0, 1) (6, 28) 
(0, 30) (0, 1) (6, 29) 
(0, 30) (0, 1) (6, 30) 
(0, 30) (0, 1) (5, 24) 
(0, 30) (0, 1) (5, 25) 
(0, 30) (0, 1) (5, 26) 
(0, 30) (0, 1) (5, 27) 
(0, 30) (0, 1) (5, 28) 
(0, 30) (0, 1) (5, 29) 
(0, 30) (0, 1) (5, 30) 
(0, 30) (0, 1) (4, 24) 
(0, 30) (0, 1) (4, 25) 
(0, 30) (0, 1) (4, 26) 
(0, 30) (0, 1) (4, 27) 
(0, 30) (0, 1) (4, 28) 
(0, 30) (0, 1) (4, 29) 
(0, 30) (0, 1) (4, 30) 
(0, 30) (0, 1) (3, 23) 
(0, 30) (0, 1) (3, 24) 
(0, 30) (0, 1) (3, 25) 
(0, 30) (0, 1) (3, 26) 
(0, 30) (0, 1) (3, 27) 
(0, 30) (0, 1) (3, 28) 
(0, 30) (0, 1) (3, 29) 
(0, 30) (0, 1) (3, 30) 
(0, 30) (0, 1) (2, 23) 
(0, 30) (0, 1) (2, 24) 
(0, 30) (0, 1) (2, 25) 
(0, 30) (0, 1) (2, 26) 
(0, 30) (0, 1) (2, 27) 
(0, 30) (0, 1) (2, 28) 
(0, 30) (0, 1) (2, 29) 
(0, 30) (0, 1) (2, 30) 
(0, 30) (0, 1) (1, 23) 
(0, 30) (0, 1) (1, 24) 
(0, 30) (0, 1) (1, 25) 
(0, 30) (0, 1) (1, 26) 
(0, 30) (0, 1) (1, 27) 
(0, 30) (0, 1) (1, 28) 
(0, 30) (0, 1) (1, 29) 
(0, 30) (0, 1) (1, 30) 
(0, 30) (0, 1) (0, 23) 
(0, 30) (0, 1) (0, 24) 
(0, 30) (0, 1) (0, 25) 
(0, 30) (0, 1) (0, 26) 
(0, 30) (0, 1) (0, 27) 
(0, 30) (0, 1) (0, 28) 
(0, 30) (0, 1) (0, 29) 
(0, 30) (0, 1) (0, 30) 
(0, 31) (0, 1) (10, 30) 
(0, 31) (0, 1) (9, 29) 
(0, 31) (0, 1) (9, 30) 
(0, 31) (0, 1) (8, 26) 
(0, 31) (0, 1) (8, 27) 
(0, 31) (0, 1) (8, 28) 
(0, 31) (0, 1) (8, 29) 
(0, 31) (0, 1) (8, 30) 
(0, 31) (0, 1) (7, 26) 
(0, 31) (0, 1) (7, 27) 
(0, 31) (0, 1) (7, 28) 
